customerID,ChurnProb,Predict_15pct,Predict_20pct,Churn,Contract,InternetService,tenure_bin,ClusterID
8190-ZTQFB,0.1655026155454845,0,0,0,One year,DSL,3-4y,3
3606-SBKRY,0.1655026155454845,0,0,0,One year,DSL,2-3y,3
8166-ORCHU,0.16545827395349402,0,0,0,One year,Fiber optic,2-3y,2
7351-MHQVU,0.1651647772945118,0,0,0,Month-to-month,DSL,0-1y,3
0447-BEMNG,0.16505643062004702,0,0,1,Month-to-month,DSL,3-4y,1
7109-MFBYV,0.16493374745982733,0,0,0,Month-to-month,DSL,2-3y,3
5701-ZIKJE,0.16488682527546408,0,0,0,Month-to-month,DSL,1-2y,3
9489-UTFKA,0.1646211796521319,0,0,0,Month-to-month,DSL,0-1y,0
0953-LGOVU,0.16450804984474426,0,0,0,Month-to-month,DSL,0-1y,1
0689-DSXGL,0.16432251977149284,0,0,0,Month-to-month,Fiber optic,4-5y,2
3680-CTHUH,0.16416182735934184,0,0,0,One year,Fiber optic,4-5y,2
7129-AZJDE,0.16403825540104547,0,0,0,One year,Fiber optic,2-3y,1
5287-QWLKY,0.16401025813707928,0,0,1,Month-to-month,Fiber optic,5y+,2
7856-GANIL,0.16395718901461825,0,0,0,One year,Fiber optic,3-4y,2
0696-UKTOX,0.1639018666035182,0,0,0,Month-to-month,DSL,1-2y,1
5195-KPUNQ,0.16387804241765414,0,0,0,One year,Fiber optic,4-5y,2
4676-MQUEA,0.16380200981306178,0,0,0,One year,Fiber optic,4-5y,2
0550-DCXLH,0.16369626937612508,0,0,0,Month-to-month,DSL,1-2y,3
7905-NJMXS,0.16358760957622825,0,0,0,Month-to-month,DSL,0-1y,0
7811-JIVPF,0.16337698725186303,0,0,0,Month-to-month,DSL,1-2y,3
4628-WQCQQ,0.16336381560159666,0,0,1,One year,Fiber optic,2-3y,2
3410-MHHUM,0.16330586074570136,0,0,0,One year,Fiber optic,3-4y,2
0137-UDEUO,0.1632568109649282,0,0,1,Month-to-month,No,0-1y,3
6776-TLWOI,0.1632568109649282,0,0,1,Month-to-month,No,0-1y,3
6549-YMFAW,0.16318262988423637,0,0,0,Month-to-month,No,0-1y,1
9396-ZSFLL,0.16294673709559945,0,0,0,Month-to-month,DSL,1-2y,0
2342-CKIAO,0.16291062791653949,0,0,0,Month-to-month,No,0-1y,3
3642-GKTCT,0.1627856886910673,0,0,0,One year,Fiber optic,5y+,2
0420-BWTPW,0.16259093560285917,0,0,1,Month-to-month,DSL,0-1y,1
3209-ZPKFI,0.1624701236061125,0,0,0,Month-to-month,DSL,3-4y,1
2186-QZEYA,0.16238937156697844,0,0,0,Month-to-month,DSL,2-3y,3
9308-ANMVE,0.16238200261867322,0,0,0,Month-to-month,DSL,3-4y,1
7607-QKKTJ,0.1623526718803788,0,0,0,One year,Fiber optic,3-4y,2
8894-JVDCV,0.1621162792118528,0,0,0,One year,Fiber optic,5y+,2
0723-VSOBE,0.16181882263606825,0,0,0,One year,DSL,3-4y,3
6839-ITVZJ,0.16179118405386164,0,0,1,Month-to-month,DSL,2-3y,1
2257-BOVXD,0.16167446782719905,0,0,0,Month-to-month,DSL,1-2y,1
0887-WBJVH,0.16159941532793715,0,0,0,One year,Fiber optic,4-5y,2
5186-EJEGL,0.16151393919447385,0,0,0,Month-to-month,DSL,0-1y,0
3345-JHUEO,0.1614650457461507,0,0,0,Month-to-month,No,0-1y,3
4524-QCSSM,0.1614404658219361,0,0,0,Month-to-month,DSL,2-3y,3
4712-AUQZO,0.16122201748110962,0,0,0,Month-to-month,DSL,1-2y,3
2732-ISEZX,0.1612191979475577,0,0,0,Month-to-month,No,0-1y,3
2371-KFUOG,0.16100622545376386,0,0,0,One year,Fiber optic,4-5y,2
5445-PZWGX,0.16092770934465922,0,0,1,One year,Fiber optic,5y+,2
5995-OIGLP,0.16076664769047605,0,0,1,Month-to-month,DSL,0-1y,3
4003-FUSHP,0.1607397358329589,0,0,0,Month-to-month,DSL,1-2y,0
4869-EPIUS,0.160541095179046,0,0,0,One year,Fiber optic,4-5y,2
7017-VFULY,0.16044573634192874,0,0,0,Month-to-month,No,0-1y,1
9881-VCZEP,0.1596888096085112,0,0,0,Month-to-month,DSL,2-3y,1
6439-LAJXL,0.1594103795406151,0,0,0,Month-to-month,DSL,0-1y,2
0471-LVHGK,0.1592152046541928,0,0,1,One year,DSL,3-4y,2
0487-RPVUM,0.15918610180549786,0,0,0,Month-to-month,Fiber optic,5y+,2
6345-ULYRW,0.15893217488170233,0,0,1,One year,Fiber optic,3-4y,2
2157-MXBJS,0.15877743124680158,0,0,1,One year,DSL,1-2y,2
7636-XUHWW,0.15865146850816192,0,0,0,Month-to-month,No,0-1y,3
5198-EFNBM,0.15858335103739044,0,0,0,One year,Fiber optic,4-5y,2
4558-CGYCZ,0.1585338890802449,0,0,0,Month-to-month,No,0-1y,3
0201-OAMXR,0.15849097704702633,0,0,1,One year,Fiber optic,5y+,2
6469-QJKZW,0.15832316762582693,0,0,0,Month-to-month,No,0-1y,1
0463-WZZKO,0.15829891507284666,0,0,0,Month-to-month,No,0-1y,3
5996-NRVXR,0.15814556651598394,0,0,0,One year,Fiber optic,3-4y,2
2782-JEEBU,0.15809671290767183,0,0,0,Month-to-month,DSL,1-2y,3
9419-IPPBE,0.15770054434944492,0,0,0,One year,Fiber optic,4-5y,2
4016-BJKTZ,0.1576846369663626,0,0,0,Two year,Fiber optic,2-3y,2
0787-LHDYT,0.1576391812079175,0,0,0,Month-to-month,No,1-2y,3
5084-OOVCJ,0.15757958190641685,0,0,0,Month-to-month,DSL,1-2y,1
0178-CIIKR,0.1574182564876968,0,0,0,Month-to-month,No,0-1y,3
1810-BOHSY,0.15739003451435166,0,0,0,One year,Fiber optic,4-5y,2
0690-SRQID,0.1571532725427457,0,0,0,Month-to-month,No,0-1y,3
0239-OXEXL,0.15703852337199348,0,0,0,Month-to-month,Fiber optic,3-4y,3
2604-XVDAM,0.15684046451576142,0,0,0,Month-to-month,DSL,0-1y,3
7764-BDPEE,0.1568345762472705,0,0,0,Month-to-month,No,0-1y,1
8417-GSODA,0.15662309343942984,0,0,0,One year,Fiber optic,2-3y,2
3221-CJMSG,0.15626980172999477,0,0,0,Month-to-month,DSL,1-2y,3
7521-YXVZY,0.15624068984481396,0,0,0,Month-to-month,No,0-1y,1
4402-FTBXC,0.156217838297363,0,0,0,Month-to-month,Fiber optic,4-5y,2
4332-MUOEZ,0.15605978028732226,0,0,0,One year,Fiber optic,1-2y,2
4683-WYDOU,0.15601570946903473,0,0,0,Two year,Fiber optic,5y+,2
0440-UEDAI,0.15585016216717704,0,0,0,One year,Fiber optic,4-5y,2
4450-MDZFX,0.1557164054689641,0,0,0,Month-to-month,Fiber optic,4-5y,1
9633-DENPU,0.1556819132648708,0,0,0,Month-to-month,DSL,3-4y,1
2250-IVBWA,0.15567525680450908,0,0,0,Month-to-month,Fiber optic,5y+,2
7459-IMVYU,0.1555291357213066,0,0,0,Month-to-month,DSL,3-4y,2
5533-RJFTJ,0.1554763630806553,0,0,0,Month-to-month,DSL,4-5y,3
3758-CKOQL,0.1554383338531001,0,0,0,One year,Fiber optic,4-5y,2
5734-EJKXG,0.15519763358318164,0,0,0,One year,Fiber optic,5y+,2
7976-CICYS,0.15497030070502057,0,0,0,Month-to-month,No,0-1y,3
1684-FLBGS,0.15487985594746573,0,0,0,Month-to-month,DSL,1-2y,2
7883-ROJOC,0.15480789717943083,0,0,0,Month-to-month,DSL,1-2y,1
1629-DQQVB,0.15435460410603752,0,0,0,Month-to-month,DSL,1-2y,3
1004-NOZNR,0.15402177871674919,0,0,0,One year,Fiber optic,4-5y,2
0396-UKGAI,0.15390823083416727,0,0,0,Month-to-month,DSL,1-2y,1
2805-EDJPQ,0.1537407800072559,0,0,0,One year,Fiber optic,4-5y,2
7803-XOCCZ,0.15352929831117668,0,0,0,Month-to-month,Fiber optic,4-5y,2
2379-GYFLQ,0.15333652426984556,0,0,0,One year,Fiber optic,3-4y,2
7203-OYKCT,0.1532300003029096,0,0,0,One year,Fiber optic,5y+,2
0440-MOGPM,0.15318331476355446,0,0,0,One year,DSL,3-4y,2
6207-WIOLX,0.1531340211747867,0,0,1,Month-to-month,DSL,2-3y,2
4390-KYULV,0.15279082124686313,0,0,1,Month-to-month,No,0-1y,1
1444-VVSGW,0.1524645187297061,0,0,1,One year,Fiber optic,5y+,2
7661-CPURM,0.15246336246780148,0,0,0,One year,Fiber optic,1-2y,0
0568-ONFPC,0.15213340617524862,0,0,1,Month-to-month,No,0-1y,1
8627-EHGIP,0.15177553062994098,0,0,1,One year,DSL,3-4y,2
7874-ECPQJ,0.1515541219233673,0,0,0,Month-to-month,No,0-1y,1
7869-ZYDST,0.1515526175531189,0,0,0,Month-to-month,DSL,2-3y,1
9103-TCIHJ,0.15143408486505722,0,0,1,Month-to-month,DSL,1-2y,0
4936-YPJNK,0.15125477315348373,0,0,0,Month-to-month,No,0-1y,3
1346-PJWTK,0.15125312653997464,0,0,0,Month-to-month,Fiber optic,5y+,2
4939-KYYPY,0.1511577354479052,0,0,0,Month-to-month,DSL,2-3y,3
1116-DXXDF,0.15114405905598507,0,0,0,Two year,Fiber optic,3-4y,2
6907-CQGPN,0.1509860236069457,0,0,0,Month-to-month,DSL,2-3y,3
5201-FRKKS,0.15079112013265827,0,0,0,Month-to-month,Fiber optic,2-3y,0
0314-TKOSI,0.15073504493508874,0,0,0,Month-to-month,DSL,0-1y,3
1480-IVEVR,0.1506430232884957,0,0,0,One year,Fiber optic,2-3y,1
2740-JFBOK,0.14991578714904727,0,0,0,Month-to-month,No,0-1y,3
7610-TVOPG,0.14991578714904727,0,0,0,Month-to-month,No,1-2y,3
7824-PANSQ,0.14988776369712398,0,0,0,Month-to-month,Fiber optic,4-5y,3
7217-JYHOQ,0.1496578745690912,0,0,0,Month-to-month,DSL,1-2y,2
8756-RDDLT,0.14965656900685104,0,0,0,Month-to-month,DSL,5y+,2
1442-BQPVU,0.14944223779725715,0,0,0,Month-to-month,DSL,1-2y,3
4486-EFAEB,0.14934345966230614,0,0,0,Month-to-month,No,1-2y,3
1796-JANOW,0.14925797186069392,0,0,0,Month-to-month,No,0-1y,3
4237-CLSMM,0.14925797186069392,0,0,0,Month-to-month,No,0-1y,1
2839-RFSQE,0.14925797186069392,0,0,1,Month-to-month,No,0-1y,3
7025-IWFHT,0.14919366970100997,0,0,0,One year,Fiber optic,3-4y,2
9391-LMANN,0.1491792452155702,0,0,0,One year,Fiber optic,4-5y,2
3097-IDVPU,0.14895478947811128,0,0,0,Month-to-month,DSL,1-2y,1
1051-GEJLJ,0.1489011009498911,0,0,0,Month-to-month,No,0-1y,3
4987-GQWPO,0.14887617140113116,0,0,0,Month-to-month,DSL,1-2y,3
6231-WFGFH,0.14866471023546846,0,0,0,Month-to-month,No,0-1y,1
8739-QOTTN,0.14856927602841866,0,0,0,Month-to-month,No,0-1y,1
6968-MHOMU,0.14846880284218664,0,0,0,One year,DSL,4-5y,1
1335-HQMKX,0.14840897428856764,0,0,0,One year,Fiber optic,5y+,2
8033-ATFAS,0.14840125980400692,0,0,0,Month-to-month,DSL,3-4y,1
1925-LFCZZ,0.14805261532233327,0,0,0,One year,DSL,4-5y,3
3307-TLCUD,0.14804767652275608,0,0,0,Month-to-month,DSL,1-2y,1
0795-GMVQO,0.14789920886850497,0,0,0,One year,Fiber optic,5y+,2
9391-DXGGG,0.147875466065412,0,0,0,One year,Fiber optic,3-4y,2
0668-OGMHD,0.1476955498466882,0,0,0,Month-to-month,DSL,1-2y,1
9986-BONCE,0.14758057565564853,0,0,1,Month-to-month,No,0-1y,3
3703-TTEPD,0.1475169413529689,0,0,0,Month-to-month,DSL,1-2y,3
5863-OOKCL,0.14713258095148657,0,0,0,Month-to-month,No,0-1y,3
1976-AZZPJ,0.14701633161996164,0,0,0,Month-to-month,DSL,0-1y,1
2851-STERV,0.1465450213522212,0,0,0,One year,DSL,2-3y,2
6092-QZVPP,0.14653864856386106,0,0,0,Month-to-month,DSL,2-3y,2
4489-SNOJF,0.14647546225588337,0,0,1,Month-to-month,DSL,2-3y,2
3039-MJSLN,0.14640247016802735,0,0,0,Month-to-month,No,0-1y,1
7526-IVLYU,0.1463149712876733,0,0,0,Month-to-month,No,0-1y,3
2830-LEWOA,0.14630426387002934,0,0,0,One year,Fiber optic,5y+,2
3313-QKNKB,0.14624621120789189,0,0,1,One year,Fiber optic,4-5y,2
5514-YQENT,0.14613945301795495,0,0,0,Two year,Fiber optic,3-4y,2
2959-EEXWB,0.1460971620156356,0,0,0,Month-to-month,DSL,3-4y,1
5951-AOFIH,0.1460831080803931,0,0,0,Month-to-month,DSL,2-3y,3
4510-PYUSH,0.1460011275693838,0,0,1,Month-to-month,DSL,3-4y,3
7614-QVWQL,0.1458920752395148,0,0,1,One year,DSL,4-5y,2
6421-SZVEM,0.14587043825875068,0,0,0,One year,Fiber optic,2-3y,1
4827-LTQRJ,0.14584806663918082,0,0,0,One year,Fiber optic,5y+,2
7808-DVWEP,0.14583925694100544,0,0,0,Month-to-month,No,0-1y,1
2294-DMMUS,0.1454093349083974,0,0,0,Month-to-month,DSL,5y+,2
7740-BTPUX,0.14531755562663748,0,0,0,Two year,Fiber optic,4-5y,2
9770-LXDBK,0.14531595811778802,0,0,0,Month-to-month,No,0-1y,3
6734-CKRSM,0.14531595811778802,0,0,0,Month-to-month,No,0-1y,3
5919-VCZYM,0.14531595811778802,0,0,0,Month-to-month,No,0-1y,3
1585-MQSSU,0.14523514417961472,0,0,1,Month-to-month,DSL,1-2y,3
6668-CNMFP,0.14519892771022538,0,0,0,One year,Fiber optic,1-2y,2
2651-ZCBXV,0.1449567843426075,0,0,0,Two year,Fiber optic,4-5y,2
5325-UWTWJ,0.14491156026573232,0,0,0,Month-to-month,Fiber optic,2-3y,2
3272-VUHPV,0.14473877245005015,0,0,0,Month-to-month,DSL,0-1y,0
8930-XOTDP,0.14469921877983896,0,0,0,Month-to-month,DSL,1-2y,1
1309-XGFSN,0.14457743075765087,0,0,0,One year,DSL,4-5y,2
2410-CIYFZ,0.14421342765818096,0,0,0,Month-to-month,No,0-1y,1
5144-PQCDZ,0.14417438857112644,0,0,0,Month-to-month,No,0-1y,3
2832-SCUCO,0.14409163445828152,0,0,0,Month-to-month,No,0-1y,0
5527-ACHSO,0.14408004589038206,0,0,0,Month-to-month,DSL,0-1y,0
5855-EIBDE,0.14398834093886007,0,0,0,Two year,Fiber optic,4-5y,2
1142-IHLOO,0.1439167529538282,0,0,0,One year,Fiber optic,4-5y,2
2432-TFSMK,0.14383128098774212,0,0,0,One year,Fiber optic,1-2y,3
6941-KXRRV,0.14382262343454214,0,0,0,One year,DSL,3-4y,1
4177-JPDFU,0.14381455991108327,0,0,0,Month-to-month,DSL,0-1y,3
6575-SUVOI,0.1437022479419018,0,0,0,Month-to-month,DSL,2-3y,2
8812-ZRHFP,0.143634054658477,0,0,0,One year,Fiber optic,2-3y,2
6873-UDNLD,0.1436321032440011,0,0,0,Month-to-month,DSL,3-4y,3
0820-FNRNX,0.14348286335870805,0,0,0,Month-to-month,DSL,1-2y,1
7789-CRUVC,0.14328989655938001,0,0,0,Month-to-month,Fiber optic,5y+,2
3144-KMTWZ,0.14320113469494408,0,0,0,Month-to-month,Fiber optic,5y+,2
7402-PWYJJ,0.14303844119042158,0,0,0,One year,Fiber optic,4-5y,2
3470-BTGQO,0.14298724420890974,0,0,0,Month-to-month,DSL,1-2y,1
6906-MPARY,0.14296917987944202,0,0,0,One year,Fiber optic,3-4y,2
1153-GNOLC,0.1428942644720571,0,0,0,One year,DSL,2-3y,3
1409-PHXTF,0.14286310356314616,0,0,0,Two year,Fiber optic,4-5y,2
4925-LMHOK,0.14285390619500712,0,0,1,Month-to-month,DSL,1-2y,0
7088-FBAWU,0.14277741025165044,0,0,0,Month-to-month,DSL,1-2y,2
3160-TYXLT,0.14270120682516926,0,0,0,Month-to-month,DSL,4-5y,3
3407-QGWLG,0.1426996948481271,0,0,0,Month-to-month,No,0-1y,1
7266-GSSJX,0.142652668812375,0,0,0,Month-to-month,No,0-1y,1
4685-ERGHK,0.14248009984634785,0,0,0,One year,Fiber optic,4-5y,3
8044-BGWPI,0.14236848384289624,0,0,0,Month-to-month,No,0-1y,1
3413-CSSTH,0.14176928743088604,0,0,0,Month-to-month,DSL,3-4y,3
1202-KKGFU,0.14164055556551955,0,0,0,Month-to-month,DSL,0-1y,1
7663-ZTEGJ,0.1414880350419402,0,0,0,One year,Fiber optic,2-3y,2
0678-RLHVP,0.14144404155811013,0,0,0,Two year,Fiber optic,4-5y,2
5616-PRTNT,0.1412734130228177,0,0,1,Month-to-month,No,1-2y,1
7672-VFMXZ,0.14125979759165327,0,0,0,Month-to-month,DSL,4-5y,1
0939-EREMR,0.1409608643809667,0,0,0,Month-to-month,DSL,1-2y,1
7016-NVRIC,0.14076159343423597,0,0,0,One year,Fiber optic,2-3y,2
5619-PTMIK,0.14067534376616686,0,0,0,Month-to-month,DSL,3-4y,1
5577-OTWWW,0.14057626061014314,0,0,1,Month-to-month,No,1-2y,3
9578-FOMUK,0.1405285485427277,0,0,0,Month-to-month,No,1-2y,1
0396-HUJBP,0.1404884695445779,0,0,0,Month-to-month,No,0-1y,3
2446-ZKVAF,0.1404448199707819,0,0,0,Month-to-month,DSL,1-2y,1
6942-LBFDP,0.14042089247791567,0,0,0,Month-to-month,No,0-1y,3
5688-KZTSN,0.14038508714730202,0,0,1,Month-to-month,No,1-2y,1
5198-HQAEN,0.1402428010114871,0,0,0,One year,Fiber optic,2-3y,2
5921-NGYRH,0.14017219452617863,0,0,0,Month-to-month,Fiber optic,5y+,1
2065-MMKGR,0.1398665975388365,0,0,0,One year,DSL,2-3y,3
4726-DLWQN,0.13953872347611693,0,0,0,Month-to-month,DSL,4-5y,2
6211-WHMYA,0.139505488590662,0,0,0,Month-to-month,DSL,5y+,3
0048-LUMLS,0.13946132676444983,0,0,0,One year,Fiber optic,3-4y,2
5197-PYEPU,0.13923905816720114,0,0,0,One year,Fiber optic,3-4y,2
3707-LRWZD,0.1390133834629198,0,0,1,One year,Fiber optic,2-3y,3
8548-AWOFC,0.13899806397823647,0,0,0,Month-to-month,DSL,5y+,2
9822-BIIGN,0.13883442275654245,0,0,0,Month-to-month,DSL,4-5y,2
3794-NFNCH,0.13864861778912457,0,0,0,Month-to-month,DSL,2-3y,1
0895-LMRSF,0.1384105602122647,0,0,0,One year,DSL,1-2y,3
2978-XXSOG,0.13840446358819944,0,0,0,Month-to-month,DSL,1-2y,3
5055-BRMNE,0.13840314024159836,0,0,0,Two year,Fiber optic,5y+,2
5307-UVGNB,0.13836689971213306,0,0,0,Month-to-month,DSL,4-5y,2
3104-OWCGK,0.13825652777615516,0,0,1,One year,Fiber optic,4-5y,2
9107-UKCKY,0.13816142673839715,0,0,0,One year,DSL,5y+,2
3011-WQKSZ,0.13812718370816962,0,0,0,Month-to-month,No,1-2y,1
3948-FVVRP,0.1379582693058696,0,0,0,Month-to-month,DSL,0-1y,0
6319-QSUSR,0.13789046578479444,0,0,0,Month-to-month,No,0-1y,1
8746-OQQRW,0.13786776815342772,0,0,0,Month-to-month,No,0-1y,3
0851-DFJKB,0.1374117127544645,0,0,0,Month-to-month,DSL,1-2y,0
0098-BOWSO,0.13718025102761086,0,0,0,Month-to-month,No,2-3y,3
6261-LHRTG,0.13708990534594626,0,0,0,Month-to-month,DSL,2-3y,3
0188-GWFLE,0.1370585174137672,0,0,0,Month-to-month,No,0-1y,3
2616-UUTFK,0.13704290870325775,0,0,0,Month-to-month,DSL,2-3y,2
8663-UPDGF,0.13701465070866764,0,0,0,Month-to-month,DSL,2-3y,3
0366-NQSHS,0.13687521514104747,0,0,0,Month-to-month,No,0-1y,3
2303-PJYHN,0.136845198240422,0,0,0,Month-to-month,No,0-1y,0
6253-WRFHY,0.1367609405926655,0,0,0,One year,DSL,1-2y,1
2223-KAGMX,0.13648233237686816,0,0,1,Month-to-month,No,1-2y,3
9402-ROUMJ,0.13623258540777894,0,0,0,One year,Fiber optic,5y+,2
4184-VODJZ,0.13620530333640518,0,0,0,One year,Fiber optic,5y+,2
6726-WEXXK,0.13611783748014142,0,0,0,One year,Fiber optic,2-3y,0
6705-LNMDD,0.13597254048569543,0,0,0,Month-to-month,DSL,1-2y,3
5240-CAOYT,0.135934449596278,0,0,0,Month-to-month,Fiber optic,4-5y,2
1591-MQJTP,0.13591540658706122,0,0,0,One year,Fiber optic,4-5y,2
1518-OMDIK,0.13584022622196393,0,0,0,Month-to-month,DSL,2-3y,1
6394-HHHZM,0.13573046528571614,0,0,0,Month-to-month,No,0-1y,3
5440-FLBQG,0.13552622051046417,0,0,1,Two year,Fiber optic,5y+,2
9013-AQORL,0.13552457427803746,0,0,0,Month-to-month,DSL,3-4y,1
1530-ZTDOZ,0.1353744494761562,0,0,0,Month-to-month,DSL,4-5y,1
5766-XQXMQ,0.1353225743409408,0,0,1,Month-to-month,DSL,2-3y,3
8216-AZUUZ,0.1352945902033872,0,0,0,Two year,Fiber optic,3-4y,2
1174-FGIFN,0.13525374757157146,0,0,0,One year,Fiber optic,2-3y,2
1707-HABPF,0.13497965930589859,0,0,0,One year,Fiber optic,3-4y,2
7595-EHCDL,0.13494834537555178,0,0,0,Month-to-month,DSL,2-3y,1
3059-NGMXB,0.13477967051829753,0,0,0,Month-to-month,DSL,1-2y,1
9978-HYCIN,0.1345972742293051,0,0,0,One year,Fiber optic,3-4y,2
7395-XWZOY,0.13459314462795402,0,0,0,Month-to-month,DSL,1-2y,0
0516-QREYC,0.13453723076689555,0,0,0,Month-to-month,No,1-2y,3
8205-OTCHB,0.13446640868635876,0,0,1,One year,DSL,1-2y,3
6854-EXGSF,0.13441701553678673,0,0,0,Month-to-month,DSL,0-1y,0
7673-LPRNY,0.13422203993825196,0,0,0,One year,DSL,1-2y,3
7596-LDUXP,0.13409819948077342,0,0,0,One year,Fiber optic,0-1y,0
8003-EWNDZ,0.13400904337147776,0,0,0,Month-to-month,No,0-1y,3
7716-YTYHG,0.13394137186247632,0,0,1,One year,Fiber optic,3-4y,1
6344-SFJVH,0.1339394839008592,0,0,0,Month-to-month,DSL,1-2y,3
4023-RTIQM,0.13378382898773733,0,0,0,One year,DSL,2-3y,2
5712-VBOXD,0.1336367738239366,0,0,0,Month-to-month,No,0-1y,3
1625-JAIIY,0.13350501622449681,0,0,1,One year,Fiber optic,5y+,2
8317-BVKSO,0.13348790659254417,0,0,0,Month-to-month,No,1-2y,3
5562-YJQGT,0.1333773792002476,0,0,0,Month-to-month,No,0-1y,3
4701-AHWMW,0.13316160851198786,0,0,1,Month-to-month,DSL,4-5y,2
8565-HBFNN,0.13290453217448112,0,0,0,One year,Fiber optic,5y+,2
9555-SAHUZ,0.1328938724734029,0,0,0,Month-to-month,DSL,3-4y,1
0052-DCKON,0.1328645933004956,0,0,0,One year,Fiber optic,5y+,2
4140-WJAWW,0.1327557619018228,0,0,1,Month-to-month,No,0-1y,3
3327-YBAKM,0.13253655027522707,0,0,0,One year,Fiber optic,5y+,2
0484-FFVBJ,0.13249532489892393,0,0,0,One year,DSL,2-3y,3
7797-EJMDP,0.13248177282320844,0,0,0,Month-to-month,DSL,0-1y,0
9618-LFJRU,0.13246401682383213,0,0,0,Month-to-month,No,0-1y,3
0824-VWDPO,0.13230089072359963,0,0,0,One year,Fiber optic,3-4y,2
2972-YDYUW,0.13225338884766502,0,0,0,One year,Fiber optic,4-5y,2
6620-JDYNW,0.13215244038361776,0,0,0,Month-to-month,DSL,1-2y,0
7016-BPGEU,0.13211647231100077,0,0,1,Month-to-month,DSL,2-3y,3
2363-BJLSL,0.13209381053211217,0,0,0,Month-to-month,DSL,5y+,2
0816-TSPHQ,0.13209025135630412,0,0,0,Month-to-month,No,0-1y,3
6890-PFRQX,0.13204721595848687,0,0,0,Month-to-month,DSL,1-2y,3
9786-IJYDL,0.13191690196243866,0,0,0,Two year,Fiber optic,2-3y,2
1543-LLLFT,0.13184142795290085,0,0,0,One year,Fiber optic,5y+,2
1428-IEDPR,0.13177272064387724,0,0,0,Two year,Fiber optic,4-5y,2
0377-JBKKT,0.131583678195905,0,0,0,Month-to-month,DSL,1-2y,1
3450-WXOAT,0.1315423740389451,0,0,0,Month-to-month,DSL,3-4y,3
7605-SNLQG,0.1315423740389451,0,0,0,Month-to-month,DSL,3-4y,1
3016-KSVCP,0.13152811700080017,0,0,0,Month-to-month,DSL,2-3y,1
0142-GVYSN,0.13148249426139597,0,0,0,Month-to-month,No,2-3y,3
8706-HRADD,0.13110904321527292,0,0,0,Month-to-month,DSL,1-2y,0
0699-NDKJM,0.1309159684097976,0,0,0,Month-to-month,DSL,4-5y,2
2898-LSJGD,0.13091564153725607,0,0,1,One year,DSL,1-2y,2
6990-YNRIO,0.13078616891955697,0,0,1,Two year,Fiber optic,5y+,2
3096-WPXBT,0.1305743232436413,0,0,0,One year,Fiber optic,5y+,2
1060-ENTOF,0.13040377129546155,0,0,0,One year,Fiber optic,5y+,2
1265-XTECC,0.13036233885344423,0,0,1,One year,Fiber optic,5y+,2
3275-RHRNE,0.13012672396912,0,0,0,One year,DSL,2-3y,2
4747-LCAQL,0.1300912710090188,0,0,0,Month-to-month,DSL,2-3y,2
9770-KXGQU,0.13005211765617572,0,0,0,One year,Fiber optic,4-5y,2
4182-BGSIQ,0.1298770953244721,0,0,0,Month-to-month,No,0-1y,1
3709-OIJEA,0.12983827756092475,0,0,0,One year,Fiber optic,2-3y,3
8050-WYBND,0.1298246384321761,0,0,0,One year,DSL,1-2y,1
9128-CPXKI,0.12972153324564772,0,0,0,Two year,Fiber optic,4-5y,2
8992-OBVDG,0.12965533408535798,0,0,0,Month-to-month,DSL,1-2y,0
5268-DSMNQ,0.1295741877836324,0,0,0,One year,Fiber optic,5y+,2
9114-VEPUF,0.12946369098366578,0,0,0,One year,Fiber optic,5y+,2
0096-FCPUF,0.1292980065929057,0,0,0,Month-to-month,DSL,2-3y,3
5640-CAXOA,0.12915654736015164,0,0,0,One year,DSL,2-3y,3
1470-PSXNM,0.12895850333194503,0,0,0,One year,Fiber optic,4-5y,2
9494-BDNNC,0.12888243758127663,0,0,0,One year,Fiber optic,5y+,2
0815-MFZGM,0.12886207300133554,0,0,0,Two year,Fiber optic,3-4y,2
0997-YTLNY,0.12879397177649526,0,0,0,Month-to-month,DSL,1-2y,1
1699-HPSBG,0.12857557558734822,0,0,1,One year,DSL,0-1y,3
4430-YHXGG,0.12851374945431687,0,0,0,Month-to-month,No,0-1y,1
9138-EFSMO,0.1284997589836296,0,0,0,One year,Fiber optic,2-3y,1
1163-ONYEY,0.1282962740929419,0,0,0,Month-to-month,DSL,3-4y,2
8404-VLQFB,0.1280886528430512,0,0,0,Month-to-month,No,1-2y,1
3126-WQMGH,0.12806295109350152,0,0,0,Month-to-month,DSL,4-5y,1
3920-HIHMQ,0.1279564500557291,0,0,0,Month-to-month,DSL,2-3y,1
3099-OONVS,0.12787410887985864,0,0,0,Month-to-month,DSL,2-3y,1
5294-IMHHT,0.12782794341320533,0,0,0,One year,Fiber optic,4-5y,2
5353-WILCI,0.12775860286948001,0,0,0,Month-to-month,DSL,2-3y,3
8985-OOPOS,0.12764170703545147,0,0,0,One year,DSL,0-1y,3
9504-DSHWM,0.12761496810751988,0,0,0,Month-to-month,DSL,1-2y,3
3537-RYBHH,0.12759044588412388,0,0,0,Month-to-month,DSL,3-4y,2
9818-XQCUV,0.12750746120430836,0,0,0,Month-to-month,No,0-1y,3
5312-IRCFR,0.127325775306877,0,0,0,One year,Fiber optic,5y+,2
9481-IEBZY,0.12713403294520564,0,0,0,Month-to-month,Fiber optic,5y+,2
